0.053144,0.8942,0.14743,-0.14762,-8.9819,-0.25964,0.09979,2.5286,0.043148,0.99865,0.046654,0.0058992
0.037641,0.021455,0.11997,-0.19273,-8.216,-0.28199,0.10435,2.5743,0.056545,1.0024,0.04885,0.005754
0.018272,-0.70891,0.088679,-0.098827,-6.2143,-0.3422,0.10715,2.5385,0.067045,0.96376,0.049734,0.0054567
0.0082068,-1.1936,0.053072,-0.089839,-3.3064,-0.35892,0.10848,2.4413,0.074165,0.88729,0.049799,0.0050542
-0.00066239,-1.3979,0.019577,0.016364,-0.8415,-0.2986,0.10886,2.3098,0.077763,0.7953,0.049348,0.0046284
0.00070023,-1.3918,-0.0052354,0.02809,0.76708,-0.19458,0.10887,2.1689,0.078405,0.70838,0.048961,0.0042612
0.0030267,-1.2624,-0.020047,0.031393,1.5584,-0.10752,0.10906,2.0353,0.077075,0.64012,0.048996,0.0039852
0.0054365,-1.0833,-0.028362,0.025266,1.9969,-0.065616,0.1095,1.9176,0.074624,0.59667,0.049559,0.0037501
0.0070126,-0.88353,-0.034303,0.058428,1.9023,-0.056621,0.11014,1.8193,0.071487,0.57908,0.050647,0.0035092
0.011521,-0.7084,-0.039941,0.031386,1.5565,-0.055532,0.11108,1.7399,0.067777,0.58469,0.052349,0.0032449
0.013305,-0.57767,-0.045076,0.0010238,0.98636,-0.044932,0.11235,1.6759,0.06352,0.60814,0.054585,0.0029713
0.012166,-0.50874,-0.048537,0.039791,0.33478,-0.022836,0.11364,1.6221,0.058822,0.64278,0.057123,0.0027199
0.014665,-0.50556,-0.049576,0.065361,-0.1798,0.0019465,0.11501,1.5719,0.053896,0.68153,0.059991,0.0025119
0.019435,-0.55144,-0.048455,0.06185,-0.82683,0.018598,0.11674,1.5195,0.04898,0.71835,0.063314,0.0023494
0.023693,-0.65454,-0.046252,-0.067614,-1.242,0.023361,0.11893,1.4596,0.04424,0.74786,0.067074,0.0022312
0.015627,-0.78851,-0.044165,-0.073315,-1.5245,0.016526,0.12092,1.3876,0.039723,0.76603,0.070676,0.0021494
0.0072327,-0.93769,-0.043142,-0.10655,-1.4336,0.0032882,0.12208,1.3013,0.035368,0.77081,0.07379,0.0020843
-0.0040676,-1.0662,-0.04348,-0.13066,-1.1166,-0.0095982,0.12225,1.2009,0.031048,0.76256,0.076238,0.002007
-0.017322,-1.1552,-0.04485,-0.12998,-0.75686,-0.016858,0.12119,1.0895,0.026638,0.74392,0.077848,0.0019
-0.030148,-1.2047,-0.046586,-0.13346,-0.30334,-0.01675,0.11882,0.97105,0.022067,0.71836,0.078605,0.0017649
-0.042953,-1.2096,-0.04798,-0.17469,0.2641,-0.010044,0.11516,0.84992,0.017334,0.68964,0.078545,0.0016167
-0.059284,-1.1628,-0.048484,-0.083858,0.67333,0.00040034,0.11004,0.73095,0.012502,0.66179,0.077558,0.0014726
-0.066673,-1.0816,-0.047923,-0.068643,1.1301,0.011134,0.10373,0.61847,0.0076733,0.63811,0.075981,0.0013482
-0.072503,-0.96313,-0.046369,-0.10573,1.2808,0.019695,0.096756,0.51611,0.0029508,0.62118,0.074116,0.0012555
-0.081687,-0.83641,-0.044102,-0.24172,1.2586,0.025327,0.089027,0.4261,-0.0015785,0.61217,0.071899,0.0011887
-0.10337,-0.71692,-0.041368,-0.069668,1.0517,0.029122,0.079742,0.34849,-0.0058566,0.61054,0.068767,0.0011391
-0.10835,-0.62056,-0.038282,-0.095448,0.8294,0.032535,0.069125,0.28173,-0.0098436,0.6145,0.065106,0.0010928
-0.11565,-0.54739,-0.034874,-0.034952,0.65309,0.035563,0.057891,0.22346,-0.013506,0.62172,0.061199,0.0010373
-0.11712,-0.49181,-0.031213,-0.079033,0.46621,0.037423,0.04622,0.17163,-0.016813,0.6302,0.057207,0.00096768
-0.12275,-0.4537,-0.02745,-0.20179,0.32965,0.037537,0.034191,0.12447,-0.019748,0.63823,0.053077,0.00088479
-0.13977,-0.42738,-0.02377,-0.30795,0.1814,0.035722,0.021019,0.080512,-0.02231,0.64453,0.048219,0.00079553
-0.16628,-0.41318,-0.020354,-0.19318,0.20094,0.032443,0.0056572,0.038536,-0.024515,0.64818,0.041949,0.00070378
-0.18125,-0.39513,-0.017292,-0.15534,0.26437,0.0288,-0.011785,-0.0018596,-0.026396,0.64907,0.034496,0.00061061
-0.19223,-0.36954,-0.01458,-0.057264,0.30043,0.025506,-0.03053,-0.040096,-0.027988,0.64787,0.026266,0.00052255
-0.1937,-0.3395,-0.012166,0.06853,0.37809,0.022881,-0.049896,-0.075565,-0.029324,0.64527,0.017724,0.00044847
-0.18334,-0.3017,-0.0099753,0.09915,0.52357,0.021085,-0.068811,-0.10764,-0.030431,0.64209,0.0095649,0.00039372
-0.17042,-0.25057,-0.007923,0.19742,0.4975,0.019974,-0.086554,-0.13526,-0.031326,0.63943,0.00214,0.00035898
-0.14864,-0.20265,-0.0059756,0.2085,0.38498,0.018943,-0.10255,-0.15791,-0.032021,0.63784,-0.0041695,0.00033877
-0.1264,-0.16584,-0.0041407,0.18984,0.39908,0.017749,-0.11634,-0.17633,-0.032526,0.63701,-0.0092004,0.00032271
-0.10647,-0.12814,-0.0024216,0.26336,0.38539,0.016612,-0.128,-0.19101,-0.032854,0.6368,-0.013116,0.00030446
-0.080125,-0.092231,-0.00081679,0.25858,0.30966,0.015464,-0.13734,-0.202,-0.033016,0.63729,-0.015791,0.00028369
-0.054827,-0.063774,0.00066774,0.42216,0.33494,0.014217,-0.14409,-0.20977,-0.033023,0.63823,-0.017213,0.0002611
-0.014766,-0.033175,0.0020278,0.49781,0.30456,0.012982,-0.14756,-0.21459,-0.032888,0.63958,-0.016885,0.00023745
0.031426,-0.0057051,0.0032629,0.3653,0.34002,0.011729,-0.14668,-0.21649,-0.032623,0.64137,-0.014294,0.00021343
0.064111,0.024654,0.0043891,0.22449,0.22756,0.01077,-0.14186,-0.2155,-0.03224,0.64374,-0.009921,0.00019025
0.082984,0.04412,0.0054156,0.21199,0.093094,0.0097285,-0.13445,-0.21202,-0.03175,0.64644,-0.0046943,0.0001708
0.10047,0.051145,0.0063197,0.16068,0.03027,0.008308,-0.12523,-0.20722,-0.031162,0.64873,0.0009737,0.00015928
0.11299,0.052833,0.0070691,0.048675,0.10435,0.0066495,-0.1145,-0.202,-0.030492,0.65016,0.0068228,0.00015548
0.11498,0.061945,0.0076639,-0.10139,0.033752,0.0052216,-0.10306,-0.19625,-0.029754,0.65101,0.012313,0.00015487
0.1032,0.064716,0.0081101,-0.11686,-0.0076486,0.003709,-0.092115,-0.18991,-0.028965,0.65137,0.016687,0.00015242
0.090599,0.064062,0.0084048,-0.14181,-0.098874,0.0021761,-0.082406,-0.18347,-0.028138,0.65107,0.019675,0.00014767
0.076262,0.055452,0.008538,-0.1232,-0.11815,0.00051964,-0.074055,-0.17751,-0.027289,0.64984,0.021293,0.0001399
0.06427,0.045818,0.0085142,-0.19251,-0.011054,-0.00093616,-0.067029,-0.17248,-0.026435,0.64755,0.021722,0.00012928
0.046262,0.046765,0.0083757,-0.10586,0.040954,-0.0017504,-0.061516,-0.16789,-0.02559,0.64475,0.020906,0.00011702
0.036959,0.052576,0.0081843,-0.15252,0.041754,-0.0020198,-0.057372,-0.16295,-0.024762,0.64209,0.019206,0.00010563
0.023546,0.058204,0.0079771,-0.059648,0.07606,-0.0020682,-0.054372,-0.15744,-0.023954,0.63981,0.016778,9.7552e-05
0.019176,0.06668,0.0077809,-0.0059081,0.077736,-0.0018257,-0.05226,-0.15121,-0.023166,0.63811,0.014006,9.2611e-05
0.019866,0.074814,0.0076136,0.046802,0.022207,-0.0015184,-0.050329,-0.14415,-0.022396,0.63711,0.011391,9.0217e-05
0.025346,0.077335,0.007469,0.084065,-0.017524,-0.0013827,-0.048084,-0.13654,-0.021642,0.63658,0.0092986,8.8305e-05
0.034015,0.07597,0.0073291,-0.053597,-0.053065,-0.0014332,-0.045123,-0.12888,-0.020902,0.63619,0.0079982,8.526e-05
0.029372,0.071288,0.007176,-0.13737,-0.013022,-0.0016342,-0.041963,-0.12153,-0.020177,0.63569,0.0070186,8.1264e-05
0.016879,0.070463,0.0070062,-0.23822,-0.044763,-0.0017701,-0.039666,-0.11445,-0.019467,0.63513,0.0057153,7.6617e-05
-0.0048298,0.066689,0.0068178,-0.11657,-0.10693,-0.0020106,-0.039089,-0.1076,-0.018776,0.63449,0.003504,7.1666e-05
-0.014599,0.057249,0.0065981,-0.10172,-0.008637,-0.0023417,-0.040087,-0.10142,-0.018105,0.63347,0.0006327,6.6137e-05
-0.02279,0.057269,0.0063631,-0.034377,0.0499,-0.0023334,-0.041986,-0.095711,-0.017457,0.63233,-0.0025791,6.0607e-05
-0.024518,0.062572,0.0061414,0.10996,0.10842,-0.002074,-0.044379,-0.089725,-0.016831,0.63157,-0.00584,5.6877e-05
-0.012764,0.072886,0.0059568,0.16884,0.11497,-0.0016077,-0.04626,-0.082947,-0.016227,0.63158,-0.0084504,5.4877e-05
0.0040605,0.083168,0.0058192,0.11914,0.057519,-0.0011643,-0.046701,-0.075127,-0.015638,0.63251,-0.009905,5.2832e-05
0.015647,0.087509,0.0057166,0.15587,-0.022141,-0.00092153,-0.045715,-0.066572,-0.015062,0.63409,-0.010326,4.9156e-05
0.030276,0.084171,0.0056229,0.25447,-0.0060219,-0.00096064,-0.043408,-0.057968,-0.014495,0.63581,-0.0097462,4.4352e-05
0.053667,0.082418,0.0055214,0.25132,-0.026387,-0.0010893,-0.039187,-0.049618,-0.013937,0.63749,-0.0077896,3.941e-05
0.076053,0.078801,0.0054024,0.23537,-0.042162,-0.0012943,-0.032664,-0.04154,-0.013391,0.63907,-0.0043616,3.5129e-05
0.096298,0.073836,0.005262,0.22343,-0.037693,-0.0015089,-0.024001,-0.033893,-0.012857,0.64044,0.00036387,3.2653e-05
0.11487,0.069453,0.005103,0.1844,-0.087829,-0.0016735,-0.013388,-0.026717,-0.012339,0.64159,0.0062119,3.2169e-05
0.1293,0.06055,0.0049236,-0.043719,-0.08992,-0.0019093,-0.0011197,-0.020211,-0.011837,0.64237,0.012922,3.3356e-05
0.12201,0.051733,0.0047255,-0.098803,-0.14228,-0.0020551,0.011497,-0.014596,-0.011355,0.64268,0.019467,3.5928e-05
0.10987,0.038372,0.0045027,-0.11866,-0.14312,-0.0024176,0.023133,-0.0101,-0.010893,0.64237,0.025136,3.8257e-05
0.096325,0.025443,0.0042385,-0.10778,-0.18868,-0.0028845,0.033476,-0.0069274,-0.010455,0.64134,0.02977,3.9204e-05
0.084275,0.008766,0.0039199,0.01352,-0.24343,-0.0034827,0.042532,-0.0052468,-0.010047,0.6395,0.033433,3.7524e-05
0.084017,-0.012336,0.0035382,-0.036074,-0.1812,-0.004122,0.050973,-0.0054708,-0.009673,0.63658,0.036705,3.4218e-05
0.079122,-0.026874,0.003108,0.041391,-0.13624,-0.0044074,0.059153,-0.0074846,-0.0093402,0.63279,0.039746,3.0721e-05
0.081631,-0.036778,0.002669,-0.0042061,-0.11475,-0.0043289,0.067217,-0.010724,-0.0090512,0.62854,0.04283,2.6411e-05
0.079723,-0.044518,0.0022477,0.021194,-0.093479,-0.0040378,0.07531,-0.014847,-0.0088055,0.62408,0.046022,2.1928e-05
0.080182,-0.050213,0.0018653,0.026516,0.04515,-0.0035392,0.083333,-0.019641,-0.0086,0.61958,0.049367,1.6849e-05
0.081028,-0.043107,0.0015567,-0.12311,0.20485,-0.0025678,0.091424,-0.024352,-0.0084296,0.61566,0.052972,1.126e-05
0.06769,-0.021922,0.001367,-0.12091,0.17271,-0.00122,0.098882,-0.027621,-0.0082844,0.61322,0.05629,3.9652e-06
0.054839,-0.0049523,0.0013032,-0.11041,0.15805,-7.6838e-05,0.10503,-0.028966,-0.0081518,0.61243,0.059033,-4.702e-06
0.011762,-0.37434,0.0010964,-1.0756,-12.448,-0.020044,0.10949,-0.034313,-0.0080223,0.60692,0.060819,-1.2182e-05
-0.091783,-1.5329,-0.0078102,-0.93564,-10.57,-0.1777,0.10547,-0.13065,-0.0082203,0.52987,0.056922,-0.00027413
-0.17926,-2.4659,-0.034283,-0.87309,-7.8848,-0.33313,0.091848,-0.3323,-0.010178,0.38421,0.047818,-0.0013673
-0.25747,-3.1063,-0.066597,-0.62851,-4.9424,-0.26001,0.069889,-0.6131,-0.015265,0.18885,0.03432,-0.003279
-0.30765,-3.4413,-0.077667,-0.44688,-2.0684,0.087679,0.041441,-0.94295,-0.022756,-0.034062,0.01733,-0.004786
-0.34014,-3.5239,-0.04896,-0.25601,0.16882,0.47323,0.0088699,-1.2932,-0.029424,-0.26284,-0.0020936,-0.0043023
-0.35594,-3.4107,0.011804,-0.009561,2.1128,0.74296,-0.026082,-1.6415,-0.031553,-0.47776,-0.022616,-0.0018439
-0.34948,-3.1223,0.081345,0.12524,3.8132,0.58929,-0.061482,-1.9696,-0.026794,-0.65044,-0.042623,0.001898
-0.3297,-2.656,0.12508,0.24412,5.4757,0.28297,-0.095569,-2.2602,-0.016236,-0.78011,-0.060934,0.0055944
-0.2992,-2.0314,0.1405,0.28573,6.9918,0.039395,-0.12713,-2.4961,-0.0027613,-0.87204,-0.076958,0.0084081
-0.26501,-1.2739,0.13653,0.41243,8.0569,-0.1047,-0.15545,-2.6627,0.011213,-0.93126,-0.090465,0.010056
-0.21975,-0.44752,0.12333,0.54702,8.2475,-0.17144,-0.17977,-2.7494,0.024262,-0.95501,-0.10095,0.010757
-0.16262,0.32509,0.1015,0.52363,6.9071,-0.26332,-0.19896,-2.7548,0.035592,-0.92613,-0.10761,0.010814
-0.10917,0.90699,0.072112,0.62663,4.6606,-0.31413,-0.21259,-2.6916,0.04433,-0.85478,-0.11051,0.01027
-0.048031,1.253,0.041326,0.57601,2.18,-0.28724,-0.22045,-2.5817,0.049995,-0.76001,-0.10964,0.0093004
0.0059342,1.371,0.016977,0.47561,0.28614,-0.19197,-0.22251,-2.449,0.052842,-0.66231,-0.10556,0.0082293
0.048718,1.3308,0.0029914,0.44818,-1.0188,-0.091202,-0.21972,-2.3128,0.053763,-0.57778,-0.099244,0.0074141
0.08797,1.1903,-0.0028755,0.3291,-1.6605,-0.034822,-0.21281,-2.1861,0.053724,-0.51632,-0.091405,0.006996
0.11546,1.0095,-0.0057098,0.25911,-1.8838,-0.028445,-0.20256,-2.0758,0.053291,-0.48182,-0.082838,0.0068919
0.13616,0.82441,-0.0093355,0.25979,-1.8441,-0.045422,-0.1899,-1.9841,0.052555,-0.4735,-0.0742,0.0069295
0.15683,0.65682,-0.014611,0.12747,-1.5057,-0.05756,-0.17518,-1.9103,0.051371,-0.48787,-0.065642,0.0069364
0.16496,0.532,-0.020205,0.011539,-1.0231,-0.050908,-0.15901,-1.8513,0.049627,-0.51949,-0.057557,0.006793
0.16249,0.46069,-0.024289,-0.0073455,-0.29825,-0.028774,-0.14258,-1.8021,0.047386,-0.56191,-0.050522,0.0064436
0.15884,0.46249,-0.025853,-0.063367,0.33715,-0.0028818,-0.12647,-1.7565,0.044858,-0.60788,-0.044673,0.0059214
0.15053,0.5251,-0.025201,-0.18046,0.75036,0.013878,-0.11096,-1.7076,0.042291,-0.65069,-0.040062,0.0053136
0.1319,0.62349,-0.023554,-0.23905,1.1746,0.016653,-0.096827,-1.6506,0.03985,-0.68566,-0.037054,0.0047059
0.10861,0.7552,-0.022256,-0.21596,1.4869,0.0076377,-0.084803,-1.5819,0.037567,-0.70935,-0.035894,0.0041656
0.088341,0.90651,-0.022238,-0.19835,1.4744,-0.0078938,-0.074969,-1.4989,0.035355,-0.71955,-0.036363,0.0037327
0.070363,1.0452,-0.023809,-0.20441,1.3314,-0.023201,-0.067057,-1.4012,0.033066,-0.71628,-0.038109,0.0034083
0.052303,1.1603,-0.026692,-0.14066,0.83822,-0.033168,-0.060955,-1.2907,0.030551,-0.70132,-0.040901,0.0031635
0.040648,1.2217,-0.030125,-0.31963,0.46326,-0.034158,-0.056342,-1.1713,0.027713,-0.67828,-0.044304,0.0029549
0.012392,1.2447,-0.033302,-0.33466,-0.0013854,-0.028327,-0.05374,-1.0476,0.024538,-0.65111,-0.048738,0.0027539
-0.016638,1.2239,-0.035655,-0.20962,-0.40078,-0.018225,-0.054013,-0.92378,0.021083,-0.6234,-0.054498,0.0025527
-0.033351,1.1679,-0.036931,-0.19288,-0.7551,-0.0072413,-0.056575,-0.80391,0.017445,-0.59829,-0.061029,0.002329
-0.048267,1.0823,-0.037171,-0.10747,-1.062,0.0022832,-0.060721,-0.6912,0.013732,-0.57816,-0.067948,0.002073
-0.05501,0.9726,-0.036571,-0.1196,-1.0979,0.0093868,-0.065947,-0.58836,0.010039,-0.56464,-0.074878,0.0018021
-0.062998,0.86408,-0.035376,-0.026081,-1.0675,0.014285,-0.071909,-0.49651,0.0064367,-0.55795,-0.081693,0.00154
-0.06229,0.76234,-0.03375,-0.035205,-0.94808,0.018208,-0.078228,-0.41523,0.0029764,-0.55716,-0.088114,0.001315
-0.062737,0.67479,-0.031749,0.0046089,-0.86402,0.021811,-0.084529,-0.34345,-0.00030251,-0.56082,-0.094039,0.0011403
-0.059671,0.59728,-0.029408,0.10368,-0.59714,0.024888,-0.090694,-0.27996,-0.0033641,-0.56745,-0.099428,0.0010163
-0.047615,0.54589,-0.026808,0.15588,-0.42809,0.026926,-0.09609,-0.22291,-0.006178,-0.57509,-0.10392,0.00093602
-0.031167,0.51017,-0.024081,0.075057,-0.3086,0.027338,-0.10005,-0.17021,-0.0087241,-0.58194,-0.1072,0.00088793
-0.022866,0.4846,-0.021391,0.088596,-0.18807,0.026173,-0.10277,-0.12054,-0.010998,-0.58693,-0.1096,0.0008538
-0.013578,0.46877,-0.018887,0.060659,-0.099573,0.023729,-0.1046,-0.072909,-0.013011,-0.58928,-0.11134,0.00081935
-0.0071825,0.45925,-0.016665,0.18281,-0.075862,0.020634,-0.10565,-0.026504,-0.014787,-0.58853,-0.1126,0.00078002
0.010509,0.44991,-0.014762,0.17093,-0.019202,0.01749,-0.10548,0.018994,-0.016357,-0.58471,-0.11306,0.0007342
0.026627,0.44394,-0.013162,0.20177,-0.1276,0.014651,-0.10361,0.063762,-0.017752,-0.57798,-0.11259,0.00068169
0.045228,0.42611,-0.011793,0.20673,-0.21687,0.0129,-0.1,0.10736,-0.018999,-0.56912,-0.11118,0.00062607
0.06383,0.39899,-0.01055,0.11902,-0.29962,0.012107,-0.094523,0.14872,-0.020116,-0.55922,-0.1088,0.00057214
0.073749,0.36382,-0.0093475,0.19295,-0.42111,0.012047,-0.087615,0.18696,-0.021111,-0.54923,-0.10583,0.00052625
0.090427,0.31762,-0.0081269,0.10138,-0.46524,0.012413,-0.07937,0.22113,-0.021986,-0.5401,-0.10224,0.0004929
0.098134,0.26812,-0.0068645,0.048311,-0.5615,0.012846,-0.069906,0.25048,-0.022736,-0.53249,-0.098234,0.00046986
0.10076,0.21072,-0.0055545,-0.13262,-0.55881,0.013344,-0.059926,0.27447,-0.023358,-0.52699,-0.094229,0.00045568
0.086439,0.15493,-0.0042016,-0.17087,-0.5323,0.013682,-0.050543,0.29278,-0.023847,-0.52379,-0.090996,0.00044478
0.069068,0.10299,-0.0028283,-0.22011,-0.52383,0.01375,-0.042756,0.30567,-0.024199,-0.52267,-0.089027,0.00043047
0.047686,0.053041,-0.0014576,-0.22947,-0.47023,0.013634,-0.03692,0.31346,-0.024414,-0.52344,-0.088507,0.00040778
0.026129,0.0092341,-0.00010795,-0.26019,-0.36714,0.013316,-0.033243,0.31654,-0.024493,-0.52574,-0.089467,0.00037702
0.0023523,-0.024105,0.0011959,-0.20305,-0.29436,0.012716,-0.031847,0.31575,-0.024439,-0.52891,-0.091908,0.00034253
-0.015366,-0.05016,0.0024273,-0.17674,-0.21361,0.011856,-0.032533,0.31199,-0.024257,-0.53239,-0.095549,0.00031033
-0.030148,-0.068499,0.0035573,-0.1596,-0.1482,0.010691,-0.03485,0.30602,-0.023958,-0.53567,-0.10004,0.00028531
-0.042979,-0.080849,0.0045571,0.073741,-0.096294,0.009219,-0.038552,0.29852,-0.023551,-0.5384,-0.10514,0.00026868
-0.033649,-0.088524,0.0053973,-0.00013763,-0.027661,0.007555,-0.04242,0.29002,-0.023053,-0.54029,-0.10987,0.00025874
-0.031687,-0.090317,0.0060625,0.036597,0.047299,0.0056507,-0.04572,0.28107,-0.022479,-0.54119,-0.11395,0.00025251
-0.026475,-0.085699,0.0065262,0.15284,-0.028102,0.0036984,-0.048655,0.27227,-0.021848,-0.5408,-0.11743,0.00024565
-0.010682,-0.088885,0.006815,0.074529,-0.093956,0.002169,-0.050527,0.26355,-0.021179,-0.53955,-0.11983,0.0002355
-0.0028661,-0.098621,0.0069774,0.10962,-0.096845,0.0010798,-0.051214,0.25418,-0.020489,-0.53819,-0.12126,0.00022134
0.0079073,-0.10852,0.0070416,0.083396,-0.076198,0.00023629,-0.050963,0.24384,-0.019787,-0.53702,-0.12187,0.00020522
0.015827,-0.11633,0.0070341,0.053332,-0.079221,-0.00034382,-0.049772,0.2326,-0.019083,-0.53612,-0.12176,0.00018911
0.02065,-0.12425,0.0069809,0.099571,-0.044388,-0.00074011,-0.047942,0.22057,-0.018382,-0.5356,-0.12121,0.00017446
0.029675,-0.12861,0.0068893,0.069604,-0.09832,-0.0010056,-0.045414,0.20793,-0.017688,-0.53537,-0.12018,0.00016143
0.035624,-0.13788,0.0067858,0.0015148,-0.013693,-0.0011218,-0.042135,0.1946,-0.017004,-0.53567,-0.11875,0.00014997
0.035064,-0.13885,0.006666,-0.15354,-0.044785,-0.0011856,-0.038589,0.18076,-0.016332,-0.53628,-0.1173,0.00013961
0.020011,-0.14276,0.0065514,-0.048862,-0.020274,-0.0011621,-0.035834,0.16667,-0.015671,-0.53722,-0.11657,0.00012916
0.015305,-0.14399,0.0064319,-0.024207,-0.02717,-0.0012082,-0.034069,0.15232,-0.015021,-0.53842,-0.1165,0.00011855
0.013103,-0.1457,0.0063097,0.091409,-0.039035,-0.0012403,-0.032652,0.13782,-0.014384,-0.53987,-0.11676,0.00010853
0.021863,-0.14824,0.0061833,0.052562,-0.020823,-0.0012846,-0.030901,0.1231,-0.01376,-0.54164,-0.11682,9.9639e-05
0.026745,-0.14887,0.0060518,0.12625,-0.0072733,-0.0013601,-0.028466,0.10822,-0.013148,-0.54371,-0.11653,9.2321e-05
0.038414,-0.14804,0.0059088,0.085478,0.048195,-0.0015284,-0.025197,0.093348,-0.012549,-0.54595,-0.11569,8.6086e-05
0.045925,-0.14195,0.0057439,-0.036487,0.079036,-0.0017598,-0.020966,0.078825,-0.011966,-0.54813,-0.11428,8.0639e-05
0.041774,-0.13318,0.0055573,-0.10415,0.084836,-0.0019681,-0.016571,0.06505,-0.011401,-0.55004,-0.11285,7.4773e-05
0.031404,-0.12412,0.0053505,0.052798,0.11033,-0.0022225,-0.012909,0.052171,-0.010855,-0.55162,-0.11194,6.8041e-05
0.036078,-0.11275,0.00511,0.049121,0.15221,-0.0026076,-0.0095267,0.040317,-0.010332,-0.55273,-0.11108,6.1212e-05
0.04027,-0.097765,0.0048281,0.038469,0.17512,-0.0030356,-0.0056992,0.029789,-0.0098346,-0.5532,-0.10994,5.5194e-05
