0.023	-0.053	0.00069	-0.38	-0.11	-0.0018	0.0095	-0.076	-0.0027	0.57	0.0021	-1e-05
-0.012	-0.06	0.00048	-0.22	-0.041	-0.0022	0.01	-0.082	-0.0026	0.56	0.00032	-1.7e-05
-0.032	-0.06	0.00026	-0.1	0.026	-0.0021	0.0077	-0.088	-0.0026	0.56	-0.003	-2.7e-05
-0.04	-0.054	7.4e-05	-0.017	0.18	-0.0015	0.0041	-0.093	-0.0026	0.55	-0.0069	-2.8e-05
-0.039	-0.034	-2.3e-05	0.16	0.22	-0.00044	0.00016	-0.098	-0.0025	0.55	-0.011	-1.9e-05
-0.022	-0.012	-1.7e-05	0.12	0.19	0.00054	-0.0029	-0.1	-0.0026	0.55	-0.014	-3.6e-06
-0.01	0.0077	7.4e-05	0.26	0.19	0.0012	-0.0046	-0.1	-0.0025	0.54	-0.015	1.2e-05
0.015	0.026	0.00022	0.17	0.21	0.0018	-0.0043	-0.099	-0.0025	0.54	-0.015	2e-05
0.031	0.045	0.00042	0.18	0.18	0.0022	-0.002	-0.095	-0.0025	0.55	-0.014	2.1e-05
0.047	0.06	0.00067	0.04	0.11	0.0026	0.0019	-0.09	-0.0024	0.55	-0.012	1.7e-05
0.049	0.069	0.00093	0.072	0.1	0.0028	0.0067	-0.083	-0.0024	0.55	-0.0084	1.3e-05
0.054	0.076	0.0012	0.047	0.057	0.0027	0.012	-0.076	-0.0023	0.56	-0.0049	1.3e-05
0.057	0.079	0.0015	0.017	0.072	0.0025	0.017	-0.068	-0.0021	0.56	-0.0013	1.6e-05
0.057	0.084	0.0017	0.067	-0.021	0.0021	0.023	-0.06	-0.002	0.56	0.0022	2.1e-05
0.062	0.08	0.0019	-0.0046	-0.1	0.0015	0.029	-0.052	-0.0018	0.57	0.0058	2.8e-05
0.06	0.069	0.002	-0.041	-0.13	0.00057	0.035	-0.044	-0.0016	0.57	0.0093	3.6e-05
0.054	0.055	0.002	-0.13	-0.23	-0.00044	0.041	-0.038	-0.0014	0.57	0.012	4.3e-05
0.041	0.034	0.0019	-0.15	-0.19	-0.0016	0.046	-0.034	-0.0012	0.57	0.015	4.7e-05
0.025	0.016	0.0017	-0.21	-0.1	-0.0025	0.049	-0.031	-0.001	0.57	0.016	4.8e-05
0.0057	0.0082	0.0014	-0.21	-0.025	-0.0029	0.051	-0.03	-0.00086	0.56	0.017	4.4e-05
-0.014	0.0076	0.0011	-0.06	0.031	-0.0028	0.05	-0.029	-0.00073	0.56	0.016	3.8e-05
-0.019	0.012	0.00086	0.014	0.087	-0.0024	0.049	-0.028	-0.00063	0.56	0.014	3.3e-05
-0.017	0.021	0.00066	0.041	0.053	-0.0017	0.047	-0.027	-0.00056	0.56	0.013	3.1e-05
-0.012	0.027	0.00051	-0.082	0.12	-0.0011	0.045	-0.024	-0.0005	0.56	0.012	3.2e-05
-0.02	0.038	0.00043	-0.027	0.098	-0.00046	0.044	-0.021	-0.00045	0.56	0.011	3.3e-05
-0.022	0.047	0.00042	-0.043	0.16	0.00014	0.042	-0.017	-0.00041	0.56	0.01	3.3e-05
-0.025	0.061	0.00046	-0.0049	0.1	0.00077	0.039	-0.011	-0.00037	0.56	0.0091	3.2e-05
-0.025	0.069	0.00056	0.017	0.069	0.0012	0.037	-0.0048	-0.00032	0.56	0.0083	3.1e-05
-0.024	0.073	0.00069	0.025	-0.0077	0.0014	0.034	0.0023	-0.00026	0.57	0.0077	2.8e-05
-0.021	0.07	0.00083	0.051	-0.057	0.0013	0.032	0.0095	-0.00018	0.57	0.0074	2.5e-05
-0.016	0.062	0.00095	0.054	-0.19	0.00089	0.03	0.016	-9e-05	0.57	0.0075	2.1e-05
-0.011	0.043	0.00099	-0.0072	-0.13	5.8e-05	0.029	0.021	7.5e-06	0.58	0.0079	1.8e-05
-0.012	0.03	0.00096	-0.077	-0.11	-0.00067	0.028	0.025	0.00011	0.58	0.0085	1.7e-05
-0.02	0.019	0.00086	-0.12	-0.075	-0.0013	0.026	0.027	0.0002	0.58	0.0087	1.6e-05
-0.031	0.012	0.00071	0.05	-0.019	-0.0017	0.023	0.029	0.00028	0.58	0.0083	1.5e-05
-0.026	0.01	0.00055	0.12	0.016	-0.0017	0.021	0.03	0.00034	0.58	0.0078	1.3e-05
-0.013	-0.063	0.00024	0.073	-0.89	-0.0047	0.019	0.028	0.00038	0.57	0.0079	1.3e-05
-0.0067	-0.14	-0.00038	0.06	-0.75	-0.0075	0.018	0.018	0.00038	0.56	0.0085	1.7e-05
-0.0016	-0.21	-0.0012	0.14	-0.48	-0.0091	0.017	0.00015	0.0003	0.55	0.0094	2.3e-05
0.011	-0.24	-0.0021	0.028	-0.23	-0.0083	0.018	-0.022	0.00013	0.53	0.011	3e-05
0.013	-0.25	-0.0028	0.018	0.057	-0.0059	0.019	-0.047	-0.00012	0.52	0.013	3.5e-05
0.014	-0.24	-0.0033	0.13	0.27	-0.0028	0.02	-0.072	-0.00042	0.5	0.014	2.7e-05
0.025	-0.2	-0.0034	0.14	0.38	7.2e-05	0.022	-0.094	-0.00076	0.49	0.016	1.1e-05
0.037	-0.16	-0.0033	0.17	0.43	0.002	0.025	-0.11	-0.0011	0.48	0.019	-8.4e-06
0.052	-0.12	-0.003	0.1	0.43	0.0033	0.03	-0.13	-0.0014	0.47	0.023	-3.1e-05
0.06	-0.073	-0.0026	0.065	0.36	0.0043	0.035	-0.14	-0.0017	0.47	0.027	-5.5e-05
0.064	-0.038	-0.0022	0.018	0.36	0.0051	0.042	-0.14	-0.0019	0.47	0.031	-7.5e-05
0.064	-0.005	-0.0016	-0.15	0.35	0.0057	0.048	-0.14	-0.0021	0.47	0.035	-8.8e-05
0.048	0.026	-0.001	-0.25	0.25	0.0063	0.054	-0.14	-0.0023	0.48	0.039	-8.7e-05
0.024	0.046	-0.00039	-0.32	0.18	0.0063	0.057	-0.14	-0.0023	0.48	0.041	-7.4e-05
-0.0063	0.06	0.00023	-0.34	0.096	0.0059	0.058	-0.13	-0.0023	0.49	0.041	-5.1e-05
-0.038	0.066	0.00078	-0.25	0.053	0.005	0.056	-0.13	-0.0023	0.49	0.039	-2.7e-05
-0.06	0.069	0.0012	-0.11	-0.043	0.004	0.051	-0.12	-0.0022	0.5	0.036	-1.1e-05
-0.068	0.063	0.0016	0.00074	-0.066	0.0028	0.045	-0.11	-0.002	0.5	0.032	-7.3e-06
-0.066	0.055	0.0018	0.029	-0.11	0.0016	0.038	-0.11	-0.0019	0.5	0.028	-1.4e-05
-0.061	0.044	0.0019	0.049	-0.095	0.00031	0.032	-0.1	-0.0017	0.5	0.024	-2.3e-05
-0.055	0.036	0.0019	-0.03	-0.063	-0.0007	0.026	-0.099	-0.0015	0.5	0.022	-3.1e-05
-0.057	0.03	0.0018	0.071	0.047	-0.0014	0.02	-0.096	-0.0013	0.5	0.019	-3.4e-05
-0.049	0.036	0.0016	-0.01	0.097	-0.0015	0.015	-0.092	-0.0012	0.5	0.017	-3.3e-05
-0.05	0.046	0.0015	0.024	0.094	-0.0013	0.0098	-0.088	-0.001	0.5	0.016	-2.9e-05
-0.047	0.056	0.0013	-0.0045	0.11	-0.0011	0.005	-0.083	-0.00086	0.5	0.014	-2.5e-05
-0.047	0.066	0.0013	0.075	0.069	-0.00077	0.00032	-0.077	-0.00073	0.5	0.013	-2.1e-05
-0.039	0.072	0.0012	0.15	0.062	-0.00049	-0.004	-0.07	-0.0006	0.5	0.012	-1.8e-05
-0.025	0.077	0.0012	-0.014	0.082	-0.00023	-0.0072	-0.063	-0.00049	0.5	0.012	-1.6e-05
-0.027	0.084	0.0011	-0.019	-0.013	-2.2e-05	-0.0098	-0.054	-0.00037	0.5	0.012	-1.5e-05
-0.028	0.082	0.0011	-0.1	-0.0005	-1.5e-05	-0.013	-0.046	-0.00026	0.5	0.012	-1.4e-05
-0.037	0.08	0.0011	-0.0079	-0.025	-5.9e-05	-0.016	-0.038	-0.00014	0.5	0.011	-1.2e-05
-0.038	0.077	0.0011	-0.081	-0.057	-0.00021	-0.02	-0.03	-3.1e-05	0.51	0.01	-9.7e-06
-0.045	0.07	0.0011	-0.097	-0.12	-0.00049	-0.024	-0.023	8e-05	0.51	0.0085	-8.4e-06
-0.053	0.058	0.001	-0.058	-0.071	-0.00087	-0.029	-0.016	0.00019	0.51	0.0063	-8.1e-06
-0.057	0.051	0.00093	-0.21	-0.039	-0.0011	-0.034	-0.011	0.00028	0.51	0.0037	-9e-06
-0.075	0.047	0.00081	-0.14	-0.058	-0.0012	-0.041	-0.0061	0.00037	0.51	6.8e-05	-1e-05
-0.087	0.041	0.00069	-0.098	-0.067	-0.0013	-0.049	-0.0017	0.00045	0.51	-0.0045	-1.1e-05
-0.094	0.035	0.00056	0.13	-0.021	-0.0012	-0.058	0.0021	0.00051	0.51	-0.0097	-1.1e-05
-0.079	0.033	0.00045	0.045	-0.018	-0.00096	-0.067	0.0055	0.00056	0.51	-0.014	-1.1e-05
-0.073	0.031	0.00036	0.14	-0.019	-0.00079	-0.074	0.0087	0.0006	0.51	-0.019	-8.6e-06
-0.058	0.029	0.00029	0.28	-0.012	-0.00068	-0.081	0.012	0.00063	0.51	-0.022	-6.4e-06
-0.031	0.028	0.00022	0.3	0.031	-0.0006	-0.085	0.015	0.00066	0.51	-0.024	-4.5e-06
-0.0025	0.031	0.00017	0.3	-0.0084	-0.0005	-0.087	0.017	0.00068	0.51	-0.025	-3.9e-06
0.025	0.029	0.00012	0.36	0.03	-0.00047	-0.086	0.02	0.00069	0.51	-0.024	-4.4e-06
0.057	0.032	7.6e-05	0.32	-0.014	-0.00038	-0.082	0.024	0.0007	0.51	-0.021	-5.7e-06
0.084	0.029	4.1e-05	0.16	-0.041	-0.00031	-0.075	0.027	0.00071	0.51	-0.016	-7.3e-06
0.097	0.025	1.8e-05	0.13	-0.006	-0.00012	-0.066	0.029	0.00071	0.51	-0.011	-6.9e-06
0.11	0.024	1.8e-05	0.068	0.031	0.00011	-0.055	0.032	0.00071	0.52	-0.0049	-4.1e-06
0.11	0.026	4.2e-05	-0.11	0.0048	0.00033	-0.044	0.034	0.00071	0.52	0.00081	-6.1e-07
0.097	0.025	8.1e-05	-0.1	-0.052	0.00043	-0.034	0.037	0.00072	0.52	0.0057	3e-06
0.086	0.019	0.00012	-0.11	-0.051	0.00025	-0.025	0.039	0.00073	0.52	0.0094	7.5e-06
0.074	0.014	0.00013	-0.075	-0.093	-4.3e-05	-0.017	0.041	0.00074	0.52	0.012	1.2e-05
0.066	0.0045	0.0001	-0.039	-0.0055	-0.0004	-0.0097	0.042	0.00075	0.52	0.014	1.5e-05
0.062	0.0037	6e-05	-0.016	0.0077	-0.00049	-0.0032	0.042	0.00076	0.52	0.015	1.7e-05
0.06	0.0042	1.1e-05	0.015	-0.015	-0.0005	0.0029	0.042	0.00077	0.52	0.016	1.8e-05
0.061	0.0024	-4e-05	0.096	-0.001	-0.00049	0.009	0.043	0.00076	0.52	0.017	1.7e-05
0.069	0.002	-8.4e-05	0.01	-0.062	-0.00043	0.016	0.043	0.00076	0.52	0.019	1.6e-05
0.07	-0.0042	-0.00013	0.023	-0.078	-0.00051	0.022	0.043	0.00075	0.52	0.02	1.5e-05
0.071	-0.012	-0.00019	0.066	-0.094	-0.00061	0.03	0.042	0.00073	0.52	0.023	1.4e-05
0.076	-0.02	-0.00026	-0.072	-0.034	-0.00075	0.037	0.041	0.00071	0.52	0.025	1.4e-05
0.068	-0.023	-0.00033	-0.12	-0.0092	-0.00069	0.044	0.038	0.00068	0.52	0.028	1.4e-05
0.055	-0.024	-0.00039	-0.031	-0.0035	-0.00057	0.05	0.036	0.00064	0.52	0.03	1.3e-05
0.051	-0.024	-0.00044	-0.08	-0.024	-0.00045	0.056	0.034	0.0006	0.52	0.032	1.1e-05
0.043	-0.026	-0.00049	-0.088	0.034	-0.00036	0.06	0.031	0.00056	0.52	0.033	8.9e-06
0.034	-0.022	-0.00051	-0.19	0.054	-0.00014	0.064	0.029	0.00051	0.52	0.035	7.2e-06
0.016	-0.017	-0.00051	-0.072	-0.0099	7.3e-05	0.067	0.027	0.00045	0.52	0.035	6e-06
0.0095	-0.018	-0.0005	-0.082	0.045	0.00016	0.068	0.025	0.0004	0.52	0.035	5e-06
0.0019	-0.014	-0.00048	0.073	0.054	0.00035	0.069	0.024	0.00035	0.52	0.035	4.5e-06
0.0088	-0.0088	-0.00043	0.17	0.074	0.00056	0.069	0.022	0.00031	0.52	0.036	4.1e-06
0.024	-0.0023	-0.00036	0.11	0.017	0.00075	0.071	0.022	0.00027	0.52	0.037	3.1e-06
0.034	-0.0014	-0.00029	0.12	-0.065	0.00075	0.074	0.022	0.00024	0.52	0.039	1.3e-06
0.044	-0.0082	-0.00022	0.067	-0.054	0.00056	0.078	0.021	0.00021	0.52	0.042	6.9e-07
0.048	-0.014	-0.00017	0.094	-0.076	0.00037	0.082	0.02	0.00019	0.52	0.046	2.1e-06
0.055	-0.021	-0.00015	-0.0067	-0.03	0.00011	0.088	0.018	0.00018	0.52	0.05	4.9e-06
0.052	-0.023	-0.00014	0.0019	-0.05	-3.2e-06	0.093	0.016	0.00016	0.52	0.054	7.7e-06
0.051	-0.028	-0.00015	-0.041	-0.12	-0.00019	0.098	0.014	0.00015	0.52	0.059	9.1e-06
0.045	-0.038	-0.00019	-0.083	-0.083	-0.00053	0.1	0.01	0.00013	0.52	0.063	9.1e-06
0.035	-0.045	-0.00026	-0.14	-0.089	-0.00075	0.11	0.0061	0.00011	0.52	0.066	8.1e-06
0.021	-0.052	-0.00034	-0.29	-0.065	-0.00098	0.11	0.0012	7.8e-05	0.52	0.069	5e-06
-0.0075	-0.057	-0.00045	-0.32	-0.026	-0.0011	0.11	-0.0043	3.8e-05	0.51	0.07	-5.5e-07
-0.037	-0.057	-0.00057	-0.31	0.00023	-0.0012	0.11	-0.01	-1.2e-05	0.51	0.069	-8e-06
-0.065	-0.056	-0.00069	-0.25	0.048	-0.0011	0.1	-0.016	-7.5e-05	0.51	0.067	-1.4e-05
-0.086	-0.049	-0.00078	-0.19	0.062	-0.00074	0.095	-0.021	-0.00015	0.5	0.064	-1.7e-05
-0.1	-0.042	-0.00083	-0.2	0.078	-0.00027	0.086	-0.026	-0.00023	0.5	0.059	-1.4e-05
-0.12	-0.034	-0.00083	-0.024	0.1	0.00021	0.075	-0.029	-0.00031	0.5	0.054	-7.9e-06
-0.12	-0.023	-0.00078	-0.028	0.082	0.0008	0.063	-0.032	-0.00039	0.5	0.049	1.4e-07
-0.12	-0.015	-0.00068	-0.019	0.039	0.0012	0.051	-0.034	-0.00047	0.5	0.044	7.9e-06
-0.12	-0.011	-0.00056	0.024	0.08	0.0013	0.039	-0.036	-0.00053	0.5	0.039	1.3e-05
-0.11	-0.0038	-0.00041	0.04	0.0042	0.0014	0.027	-0.036	-0.00058	0.5	0.035	1.5e-05
-0.11	-0.0036	-0.00028	0.04	0.057	0.0013	0.016	-0.037	-0.00061	0.5	0.031	1.5e-05
-0.1	0.0017	-0.00015	0.053	0.055	0.0013	0.0058	-0.037	-0.00063	0.5	0.028	1.3e-05
-0.097	0.0066	-2.7e-05	0.087	0.043	0.0012	-0.0042	-0.036	-0.00064	0.5	0.025	1.1e-05
-0.088	0.01	8.3e-05	0.18	0.072	0.0011	-0.013	-0.035	-0.00064	0.5	0.023	8.5e-06
-0.07	0.017	0.00019	0.21	0.048	0.001	-0.021	-0.034	-0.00063	0.5	0.022	6e-06
-0.051	0.021	0.00028	0.17	0.062	0.00092	-0.027	-0.032	-0.0006	0.5	0.021	3.4e-06
-0.034	0.026	0.00037	0.32	0.081	0.00089	-0.032	-0.03	-0.00057	0.51	0.022	1.1e-06
-0.005	0.033	0.00046	0.26	0.063	0.00086	-0.034	-0.027	-0.00053	0.51	0.024	-1.3e-06
0.018	0.039	0.00055	0.2	0.0097	0.00083	-0.033	-0.023	-0.00048	0.51	0.027	-3.8e-06
0.035	0.039	0.00062	0.1	0.022	0.00076	-0.03	-0.019	-0.00042	0.51	0.031	-4.8e-06
0.043	0.04	0.0007	0.083	0.055	0.00075	-0.026	-0.015	-0.00035	0.51	0.035	-3.3e-06
0.049	0.044	0.00078	0.15	0.041	0.00076	-0.022	-0.011	-0.00028	0.51	0.039	-9.9e-08
0.061	0.047	0.00085	0.21	-0.012	0.00065	-0.016	-0.0066	-0.0002	0.52	0.043	3.5e-06
0.078	0.044	0.0009	0.018	-0.019	0.00041	-0.0092	-0.002	-0.00011	0.52	0.048	7.2e-06
0.077	0.041	0.00093	-0.11	0.0054	0.00023	-0.0014	0.0023	-2e-05	0.52	0.053	1.1e-05
0.065	0.041	0.00095	-0.18	0.08	0.00011	0.0057	0.0064	7.4e-05	0.52	0.057	1.6e-05
0.048	0.047	0.00096	-0.14	-0.0087	1.9e-05	0.011	0.011	0.00017	0.52	0.059	2.1e-05
0.033	0.045	0.00095	-0.21	-0.0061	-0.00027	0.015	0.015	0.00027	0.52	0.061	2.4e-05
0.014	0.043	0.0009	-0.1	-0.057	-0.00055	0.018	0.02	0.00036	0.53	0.061	2.7e-05
0.0047	0.037	0.00084	-0.16	-0.018	-0.00081	0.019	0.024	0.00045	0.53	0.06	2.8e-05
-0.0098	0.034	0.00075	-0.2	-0.061	-0.00099	0.018	0.028	0.00052	0.53	0.058	2.7e-05
-0.027	0.028	0.00064	-0.18	-0.13	-0.0013	0.017	0.031	0.00059	0.53	0.056	2.4e-05
-0.043	0.015	0.00049	-0.068	-0.039	-0.0015	0.013	0.033	0.00065	0.53	0.052	2e-05
-0.047	0.011	0.00034	-0.11	-0.043	-0.0015	0.0084	0.034	0.00069	0.53	0.049	1.5e-05
-0.056	0.0074	0.0002	-0.12	0.017	-0.0014	0.0032	0.035	0.00072	0.53	0.045	1.2e-05
-0.065	0.009	6.9e-05	-0.06	0.0096	-0.0012	-0.0028	0.036	0.00073	0.53	0.04	9.9e-06
-0.069	0.0098	-3.5e-05	-0.14	0.033	-0.00089	-0.0096	0.037	0.00073	0.53	0.036	9.8e-06
-0.08	0.013	-0.00011	-0.089	0.0088	-0.0006	-0.017	0.038	0.00073	0.53	0.032	1.1e-05
-0.086	0.013	-0.00016	0.018	-0.021	-0.00038	-0.025	0.039	0.00071	0.53	0.027	1.2e-05
-0.082	0.01	-0.00019	0.081	0.03	-0.00017	-0.034	0.04	0.0007	0.53	0.022	1.2e-05
-0.073	0.013	-0.00019	0.13	0.0013	7.5e-05	-0.042	0.042	0.00068	0.53	0.019	1e-05
-0.059	0.012	-0.00018	0.09	-0.02	0.00016	-0.048	0.043	0.00066	0.53	0.016	7.6e-06
-0.05	0.0094	-0.00016	0.21	-0.11	9.6e-05	-0.054	0.044	0.00064	0.54	0.013	4.8e-06
-0.03	-0.0018	-0.00017	0.25	-0.088	-0.00022	-0.058	0.044	0.00063	0.54	0.012	2.6e-06
-0.0068	-0.01	-0.0002	0.11	-0.14	-0.00052	-0.059	0.044	0.00061	0.54	0.012	1.4e-06
0.0031	-0.024	-0.00028	0.19	-0.12	-0.0009	-0.06	0.042	0.00058	0.54	0.013	1.9e-06
0.02	-0.035	-0.00038	0.12	-0.09	-0.0012	-0.058	0.039	0.00055	0.53	0.015	3.9e-06
0.03	-0.042	-0.0005	0.064	-0.099	-0.0013	-0.056	0.035	0.00051	0.53	0.017	6e-06
0.035	-0.05	-0.00063	0.07	-0.036	-0.0013	-0.053	0.031	0.00045	0.53	0.019	6.7e-06
0.041	-0.052	-0.00075	0.038	-0.0045	-0.001	-0.049	0.025	0.00038	0.53	0.022	5.5e-06
0.043	-0.051	-0.00084	-0.05	0.019	-0.00074	-0.045	0.02	0.0003	0.53	0.024	2.3e-06
0.038	-0.048	-0.0009	-0.13	0.01	-0.00039	-0.04	0.015	0.00021	0.52	0.026	-2.1e-06
0.025	-0.046	-0.00092	-0.2	0.1	-0.00011	-0.037	0.011	0.00012	0.52	0.027	-6.8e-06
0.0059	-0.035	-0.00091	-0.14	0.11	0.00032	-0.036	0.0067	3.1e-05	0.52	0.026	-1e-05
-0.0065	-0.024	-0.00086	-0.1	0.026	0.00072	-0.036	0.0037	-5.8e-05	0.52	0.025	-1.1e-05
-0.015	-0.021	-0.00078	-0.12	0.13	0.00094	-0.037	0.0015	-0.00014	0.52	0.023	-9.9e-06
-0.025	-0.0097	-0.00066	0.024	0.092	0.0013	-0.039	-6.7e-05	-0.00021	0.52	0.02	-8e-06
-0.021	-0.0017	-0.00052	-0.097	0.066	0.0016	-0.041	-0.00062	-0.00027	0.52	0.017	-5.9e-06
-0.029	0.0036	-0.00035	-0.066	0.045	0.0017	-0.044	-0.00051	-0.00032	0.52	0.014	-5.1e-06
-0.033	-0.5	-0.0012	-0.001	-6.1	-0.03	-0.047	-0.019	-0.00036	0.51	0.01	-1.7e-05
-0.024	-0.99	-0.0067	0.024	-4	-0.076	-0.05	-0.096	-0.00072	0.45	0.0077	-7.7e-05
-0.021	-1.3	-0.015	0.2	-2.6	-0.08	-0.052	-0.21	-0.0018	0.37	0.0054	-0.00013
2.9e-05	-1.5	-0.021	0.25	-0.95	-0.027	-0.053	-0.35	-0.0036	0.27	0.004	-7.7e-05
0.023	-1.5	-0.02	0.2	0.15	0.051	-0.052	-0.51	-0.0057	0.17	0.004	0.00011
0.041	-1.5	-0.011	0.058	0.82	0.11	-0.049	-0.66	-0.0073	0.078	0.0053	0.00032
0.045	-1.4	0.00062	-0.028	1.3	0.12	-0.044	-0.8	-0.0078	-0.0058	0.0073	0.00042
0.041	-1.2	0.013	-0.0034	1.6	0.11	-0.04	-0.93	-0.0072	-0.076	0.0091	0.00037
0.038	-1	0.022	-0.094	2	0.079	-0.036	-1	-0.0054	-0.13	0.011	0.00023
0.028	-0.84	0.028	-0.12	2.1	0.046	-0.033	-1.1	-0.0029	-0.17	0.012	7.8e-05
0.0079	-0.63	0.032	-0.25	1.7	0.018	-0.031	-1.2	0.00014	-0.19	0.012	-2.4e-05
-0.011	-0.47	0.032	-0.27	1.5	-0.016	-0.031	-1.3	0.0033	-0.21	0.0099	-4.1e-05
-0.035	-0.33	0.029	-0.2	1.4	-0.036	-0.033	-1.3	0.0064	-0.22	0.0069	-3.8e-05
-0.053	-0.19	0.025	-0.12	1.3	-0.046	-0.038	-1.3	0.0092	-0.22	0.0026	-1.2e-05
-0.064	-0.068	0.02	-0.17	1	-0.051	-0.044	-1.3	0.011	-0.22	-0.0024	1.1e-05
-0.078	0.026	0.015	-0.045	0.74	-0.049	-0.051	-1.3	0.013	-0.21	-0.0081	1.9e-05
-0.08	0.091	0.011	-0.013	0.43	-0.044	-0.059	-1.3	0.014	-0.21	-0.014	-1.9e-06
-0.079	0.13	0.0065	-0.081	0.22	-0.038	-0.067	-1.3	0.015	-0.21	-0.02	-5e-05
-0.084	0.15	0.003	-0.0073	0.23	-0.032	-0.075	-1.3	0.016	-0.21	-0.025	-0.00011
-0.082	0.17	0.00012	0.18	0.22	-0.026	-0.083	-1.3	0.016	-0.22	-0.031	-0.00017
-0.064	0.2	-0.0023	0.092	0.41	-0.022	-0.091	-1.3	0.016	-0.22	-0.035	-0.00021
-0.054	0.24	-0.0042	0.068	0.42	-0.017	-0.097	-1.3	0.015	-0.23	-0.039	-0.00021
-0.047	0.28	-0.0056	-0.054	0.47	-0.013	-0.1	-1.2	0.015	-0.25	-0.042	-0.0002
-0.052	0.33	-0.0067	0.083	0.39	-0.009	-0.11	-1.2	0.014	-0.25	-0.045	-0.00019
-0.043	0.37	-0.0075	0.14	0.48	-0.0069	-0.11	-1.2	0.014	-0.26	-0.048	-0.00017
-0.03	0.41	-0.0081	0.19	0.57	-0.0054	-0.11	-1.1	0.013	-0.27	-0.05	-0.00015
-0.012	0.46	-0.0086	0.15	0.57	-0.0043	-0.12	-1.1	0.012	-0.27	-0.052	-0.00013
0.0011	0.52	-0.0089	0.054	0.52	-0.0036	-0.12	-1	0.011	-0.27	-0.052	-0.00011
0.0056	0.56	-0.0093	-0.034	0.26	-0.0023	-0.12	-0.99	0.01	-0.27	-0.053	-0.00011
0.0025	0.58	-0.0095	0.026	0.16	-0.0014	-0.12	-0.93	0.0093	-0.27	-0.053	-0.0001
0.0051	0.59	-0.0095	-0.038	0.15	-0.00039	-0.12	-0.87	0.0084	-0.27	-0.054	-9.5e-05
0.002	0.61	-0.0095	-0.075	-0.15	0.0015	-0.12	-0.81	0.0074	-0.26	-0.055	-8.8e-05
-0.0038	0.59	-0.0093	-0.16	-0.27	0.0029	-0.12	-0.75	0.0065	-0.26	-0.057	-8.2e-05
-0.017	0.56	-0.009	-0.14	-0.33	0.0037	-0.12	-0.69	0.0056	-0.25	-0.06	-7.8e-05
-0.028	0.53	-0.0086	-0.14	-0.39	0.0043	-0.12	-0.64	0.0047	-0.25	-0.063	-7.8e-05
-0.039	0.5	-0.0081	-0.027	-0.32	0.0048	-0.12	-0.59	0.0038	-0.25	-0.067	-8.2e-05
-0.039	0.47	-0.0076	0.068	0.045	0.0043	-0.13	-0.54	0.0031	-0.26	-0.072	-8.7e-05
-0.031	0.47	-0.0072	-0.019	-0.0087	0.0051	-0.13	-0.49	0.0023	-0.26	-0.077	-8.2e-05
-0.031	0.47	-0.0067	-0.087	-0.077	0.0052	-0.13	-0.44	0.0016	-0.26	-0.081	-6.4e-05
-0.036	0.47	-0.0062	0.15	-0.086	0.0046	-0.14	-0.4	0.00098	-0.26	-0.085	-4.4e-05
-0.021	0.46	-0.0057	0.23	-0.22	0.0044	-0.14	-0.35	0.00038	-0.26	-0.089	-2.7e-05
0.0014	0.44	-0.0053	0.28	-0.25	0.0041	-0.14	-0.3	-0.00017	-0.26	-0.092	-1.5e-05
0.027	0.42	-0.0049	0.16	-0.25	0.0037	-0.14	-0.26	-0.00068	-0.25	-0.093	-1.2e-05
0.042	0.4	-0.0046	0.085	-0.33	0.0035	-0.14	-0.22	-0.0012	-0.25	-0.093	-1.1e-05
0.12	0.82	-0.0047	1.3	7.7	-0.019	-0.13	-0.17	-0.0016	-0.24	-0.091	-3.1e-05
0.24	1.5	-0.011	1	6.5	-0.11	-0.11	-0.052	-0.0023	-0.17	-0.082	-0.00048
0.33	2.1	-0.024	0.85	4.9	-0.14	-0.083	0.13	-0.004	-0.066	-0.067	-0.0016
0.39	2.5	-0.035	0.35	3.2	-0.061	-0.046	0.36	-0.007	0.074	-0.048	-0.0029
0.41	2.7	-0.033	-0.067	1.4	0.11	-0.006	0.63	-0.011	0.23	-0.026	-0.0034
0.39	2.8	-0.015	-0.15	-0.3	0.26	0.034	0.91	-0.013	0.4	-0.005	-0.0023
0.37	2.7	0.015	-0.11	-2	0.32	0.073	1.2	-0.013	0.55	0.015	-2.7e-05
0.36	2.4	0.048	-0.24	-3.6	0.3	0.11	1.4	-0.01	0.69	0.032	0.0027
0.33	2	0.072	-0.37	-5	0.17	0.14	1.7	-0.004	0.79	0.048	0.0052
0.3	1.4	0.082	-0.37	-6.2	0.055	0.18	1.8	0.0038	0.86	0.062	0.0069
0.26	0.76	0.082	-0.33	-6.5	-0.048	0.2	1.9	0.012	0.89	0.073	0.0079
0.22	0.13	0.073	-0.44	-5.8	-0.14	0.23	2	0.02	0.87	0.082	0.0084
0.18	-0.38	0.055	-0.5	-4.4	-0.2	0.25	2	0.026	0.83	0.088	0.0082
0.13	-0.73	0.035	-0.59	-2.7	-0.2	0.26	1.9	0.031	0.75	0.091	0.0077
0.073	-0.92	0.017	-0.55	-1.1	-0.16	0.27	1.8	0.033	0.67	0.092	0.0069
0.022	-0.97	0.0044	-0.56	0.18	-0.089	0.28	1.7	0.034	0.6	0.089	0.0062
-0.029	-0.9	-0.0017	-0.27	0.98	-0.037	0.28	1.6	0.035	0.54	0.085	0.0056
