0.0048,-0.01,-0.021,-0.081,0.06,-0.059,-0.033,0.025,0.043,0.025,-0.024,-1.9e-05,-0.015,0.0017,-1.1e-07
-0.0027,-0.0036,-0.027,-0.052,0.13,-0.051,-0.033,0.024,0.041,0.023,-0.024,-1.9e-05,-0.0067,-0.0045,-2.1e-06
-0.0071,0.0089,-0.032,-0.06,0.18,-0.042,-0.034,0.024,0.038,0.023,-0.025,-1.9e-05,0.0059,-0.008,1e-05
-0.012,0.025,-0.035,-0.11,0.17,-0.033,-0.035,0.026,0.034,0.025,-0.026,-1.7e-05,0.02,-0.012,2.7e-05
-0.021,0.041,-0.038,-0.079,0.13,-0.026,-0.036,0.029,0.031,0.027,-0.028,-1.3e-05,0.032,-0.019,4.5e-05
-0.026,0.053,-0.041,-0.049,0.087,-0.02,-0.039,0.034,0.027,0.031,-0.03,-8.4e-06,0.041,-0.023,4.2e-05
-0.029,0.06,-0.042,-0.021,0.055,-0.012,-0.041,0.04,0.023,0.035,-0.032,-5.3e-06,0.045,-0.025,1.6e-05
-0.03,0.063,-0.043,0.065,0.052,-0.0054,-0.044,0.046,0.018,0.04,-0.035,-5.6e-06,0.046,-0.025,-2.1e-05
-0.023,0.065,-0.043,0.15,-0.11,-0.0043,-0.047,0.052,0.014,0.045,-0.037,-9.4e-06,0.047,-0.02,-5.6e-05
-0.0095,0.052,-0.044,0.12,-0.13,0.0037,-0.049,0.058,0.0097,0.049,-0.038,-1.7e-05,0.034,-0.011,-8.6e-05
0.0014,0.037,-0.043,0.15,-0.16,0.0085,-0.049,0.063,0.0053,0.052,-0.039,-2.5e-05,0.022,-0.0044,-7.6e-05
0.015,0.02,-0.042,0.093,-0.22,0.014,-0.048,0.065,0.0011,0.053,-0.039,-3e-05,0.0091,0.0048,-3.1e-05
0.023,-0.0013,-0.04,0.042,-0.2,0.02,-0.046,0.066,-0.003,0.053,-0.038,-3.2e-05,-0.007,0.0085,6.6e-06
0.027,-0.02,-0.038,0.053,-0.17,0.024,-0.044,0.065,-0.0069,0.052,-0.037,-3e-05,-0.019,0.0098,2.8e-05
0.031,-0.034,-0.035,0.11,-0.19,0.024,-0.041,0.063,-0.011,0.05,-0.036,-2.7e-05,-0.026,0.012,3.2e-05
0.041,-0.052,-0.033,-0.008,-0.075,0.031,-0.037,0.058,-0.014,0.047,-0.035,-2.3e-05,-0.036,0.018,3.7e-05
0.039,-0.057,-0.029,-0.089,-0.016,0.035,-0.033,0.053,-0.017,0.043,-0.033,-2.1e-05,-0.035,0.015,6.2e-06
0.031,-0.056,-0.026,-0.055,-0.0051,0.035,-0.03,0.047,-0.02,0.04,-0.032,-2.2e-05,-0.03,0.0076,-3.1e-05
0.025,-0.055,-0.022,-0.03,0.057,0.036,-0.027,0.041,-0.022,0.037,-0.032,-2.6e-05,-0.025,0.0035,-3.7e-05
0.022,-0.049,-0.019,-0.03,0.011,0.036,-0.025,0.036,-0.024,0.035,-0.031,-2.9e-05,-0.016,0.0014,-2.3e-05
0.02,-0.047,-0.015,-0.019,0.021,0.035,-0.023,0.031,-0.026,0.033,-0.031,-3e-05,-0.013,-0.0014,-3.2e-06
0.018,-0.044,-0.012,-0.061,0.087,0.036,-0.021,0.027,-0.027,0.032,-0.032,-3e-05,-0.0087,-0.0025,9.6e-06
0.013,-0.035,-0.008,-0.012,0.13,0.035,-0.019,0.023,-0.028,0.032,-0.032,-2.8e-05,-0.0006,-0.0057,1.9e-05
0.012,-0.023,-0.0046,0.035,0.043,0.033,-0.018,0.02,-0.029,0.032,-0.032,-2.6e-05,0.0088,-0.005,2.1e-05
0.015,-0.02,-0.0014,0.023,0.081,0.031,-0.017,0.018,-0.029,0.033,-0.033,-2.4e-05,0.0099,-0.0024,1.7e-05
0.018,-0.013,0.0016,0.041,0.025,0.029,-0.015,0.016,-0.029,0.034,-0.033,-2.3e-05,0.014,-8.7e-05,1.2e-05
0.021,-0.011,0.0044,0.1,-0.058,0.028,-0.013,0.015,-0.029,0.036,-0.033,-2.2e-05,0.013,0.0029,8.9e-06
0.066,-0.32,0.0066,0.66,-5.3,0.01,-0.0093,0.0051,-0.028,0.028,-0.031,-1.2e-05,-0.25,0.04,0.00056
0.13,-0.81,0.0057,0.55,-4.4,-0.03,0.00039,-0.052,-0.028,-0.013,-0.025,0.00017,-0.58,0.075,0.0032
0.17,-1.2,0.0016,0.47,-3.3,-0.044,0.015,-0.15,-0.027,-0.084,-0.016,0.0006,-0.83,0.1,0.0049
0.21,-1.5,-0.0013,0.31,-2.2,-0.0072,0.035,-0.29,-0.027,-0.18,-0.0049,0.001,-1,0.13,0.0036
0.23,-1.6,0.0012,0.28,-0.97,0.06,0.057,-0.45,-0.027,-0.28,0.0084,0.0012,-1.1,0.14,-0.00042
0.25,-1.7,0.01,0.031,0.22,0.12,0.082,-0.61,-0.027,-0.39,0.023,0.00095,-1,0.15,-0.005
0.25,-1.6,0.024,-0.083,1.2,0.15,0.11,-0.78,-0.025,-0.49,0.037,0.00025,-0.95,0.14,-0.009
0.24,-1.4,0.038,-0.16,2.2,0.13,0.13,-0.93,-0.022,-0.57,0.051,-0.00076,-0.79,0.13,-0.011
0.22,-1.2,0.049,-0.27,2.9,0.085,0.15,-1.1,-0.018,-0.64,0.063,-0.0018,-0.57,0.11,-0.01
0.19,-0.85,0.055,-0.55,3.5,0.028,0.17,-1.2,-0.012,-0.69,0.073,-0.0027,-0.33,0.092,-0.0076
0.13,-0.5,0.055,-0.48,3.6,-0.029,0.19,-1.2,-0.007,-0.71,0.081,-0.0033,-0.079,0.055,-0.004
