%time,field.header.seq,field.header.stamp,field.header.frame_id,field.pose.position.x,field.pose.position.y,field.pose.position.z,field.pose.orientation.x,field.pose.orientation.y,field.pose.orientation.z,field.pose.orientation.w,field.twist.linear.x,field.twist.linear.y,field.twist.linear.z,field.twist.angular.x,field.twist.angular.y,field.twist.angular.z,field.wrench.force.x,field.wrench.force.y,field.wrench.force.z,field.wrench.torque.x,field.wrench.torque.y,field.wrench.torque.z,field.valid
1565825445148961305,186072,1565825445148961305,,0.567937899432,-0.477212444465,0.401654712435,-0.169384070877,0.661807695852,-0.17918964072,0.707962345681,-0.236634526701,0.361713811854,0.115346222907,0.0607893440283,-0.0554914086849,0.0494769098144,-0.970573207284,1.17170162483,-0.265032938694,-0.149087807966,0.0416679298827,0.506108694681,1
1565825445158968105,186073,1565825445158968105,,0.568973192635,-0.472666162357,0.401991220409,-0.169793563463,0.661809334093,-0.178583205346,0.708015953127,-0.232238867877,0.391560097343,0.109193612094,-0.144645236733,-0.0148114518226,0.0412797418505,-1.89728485607,3.36544497087,0.420037837474,0.877771915069,0.0394246487091,0.503417554573,1
1565825445168948444,186074,1565825445168948444,,0.570099402041,-0.468232758342,0.402285170378,-0.169161779786,0.66161928306,-0.178891347389,0.708266971115,-0.236957321701,0.391966170826,0.107919173184,-0.0570841471992,-0.0338499398525,0.031634846426,-2.31543228908,3.89970601688,-0.89994931214,0.693940678008,-0.229530453879,0.641408665919,1
1565825445178965421,186075,1565825445178965421,,0.571190298709,-0.463508302235,0.402476413141,-0.16924572956,0.661645511221,-0.178499254299,0.708321337192,-0.232429286126,0.389312672317,0.112701653943,0.100237241329,-0.0238189372383,0.0483035778608,-0.864290998039,1.99112230178,-1.60233256992,-0.111709247363,-0.530796646534,0.75675506517,1
1565825445188962254,186076,1565825445188962254,,0.572120738396,-0.458762017541,0.402419566911,-0.169597383172,0.662145403275,-0.177801322749,0.707945536162,-0.229066912825,0.420373058394,0.102500891286,-0.127387910272,0.00401692548992,0.0523605066436,-1.49729278837,4.54457457762,-0.779018980866,0.908991438483,-0.443455421607,0.726307085242,1
1565825445198963162,186077,1565825445198963162,,0.573174434168,-0.454172868393,0.402430595744,-0.169345183301,0.662443511226,-0.178037664526,0.70766757262,-0.216986560169,0.422668795476,0.0991309972804,-0.119770548392,0.0932225529117,0.0340632435027,-1.33883260205,4.9710845823,-1.33747132784,0.958423375608,-0.536896057232,0.597988289238,1
1565825445208973126,186078,1565825445208973126,,0.574186576281,-0.449591067441,0.40229781798,-0.169075111871,0.662627341759,-0.177851054288,0.707606963637,-0.2054490085,0.411891109399,0.102429388753,0.0479964607987,0.0816887038791,0.0502231461344,0.410299769998,0.97395772385,-0.913955193241,-0.0924536104241,-0.579204106529,0.859538348345,1
1565825445218964969,186079,1565825445218964969,,0.57505068982,-0.444869019624,0.401963331478,-0.169258454682,0.66357233328,-0.177246288558,0.706828895289,-0.198153607624,0.429091304108,0.0929628889036,-0.0883073181869,0.0938139580379,0.0658841564769,-1.66942341978,3.59244357619,-1.25454938098,0.722895115366,0.0728179669239,0.754210480275,1
1565825445228966727,186080,1565825445228966727,,0.575824200824,-0.44026476046,0.401686822192,-0.16860243308,0.664213953014,-0.177158009164,0.706405042429,-0.187558137556,0.434387666606,0.0783152805079,-0.112857050053,0.213962310064,0.080046413175,-1.99646340357,5.53967323348,-2.45756019259,1.1378742022,-0.112015290811,0.565022059265,1
1565825445238966314,186081,1565825445238966314,,0.576493427533,-0.43581516744,0.401325871151,-0.167845587065,0.66471963222,-0.177121802801,0.706118641884,-0.183137300929,0.422300465468,0.0708968058786,0.0598664352086,0.145038804134,0.116716511348,-0.773595469589,0.726642940129,-0.978994071814,-0.0735749623199,-0.00355123803175,0.754946773428,1
1565825445248965737,186082,1565825445248965737,,0.57710871742,-0.431271381212,0.400691827466,-0.167954982299,0.666039250629,-0.176262098829,0.705063481581,-0.165606023353,0.42484753515,0.0624534260275,-0.0263238755467,0.198453034089,0.121289566186,0.356673422754,-0.845015444359,-0.503459755072,-0.246046443126,-0.527701719021,0.749171721545,1
1565825445258962616,186083,1565825445258962616,,0.577715914166,-0.426765687922,0.400102413283,-0.167841106143,0.667007786238,-0.175398940261,0.704389940262,-0.154810119001,0.436846865543,0.0559327580037,-0.22722917881,0.284704749503,0.117572049194,-1.46647405394,3.26231997703,-1.13489124148,0.983722011873,-0.595491273291,0.547527390161,1
1565825445268969263,186084,1565825445268969263,,0.578384394246,-0.422486777936,0.399701398985,-0.166832011969,0.667421542249,-0.175363754824,0.704246489674,-0.160213019438,0.422927791782,0.0594165163378,-0.0628905716565,0.153683847968,0.148750561926,-0.319450970752,1.05140303172,-0.400669942491,0.138891595103,-0.270674899456,0.683992929743,1
1565825445278964372,186085,1565825445278964372,,0.578940636638,-0.418227242639,0.398994891307,-0.166703142233,0.668639992115,-0.174558156884,0.703320747013,-0.14916191877,0.405312178601,0.0576442182407,0.0297012645098,0.178437021558,0.156170900077,1.19892706763,-1.91820494202,-1.15732398842,-0.690779497168,-0.125184023919,0.449473266269,1
